Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,You enjoy participating in group activities.,You like books and movies that make you come up with your own interpretation of the ending.,Your happiness comes more from helping others accomplish things than your own accomplishments.,You are interested in so many things that you find it difficult to choose what to try next.,You are prone to worrying that things will take a turn for the worse.,You avoid leadership roles in group settings.,You are definitely not an artistic type of person.,You think the world would be a better place if people relied more on rationality and less on their feelings.,You prefer to do your chores before allowing yourself to relax.,You enjoy watching people argue.,You tend to avoid drawing attention to yourself.,Your mood can change very quickly.,You lose patience with people who are not as efficient as you.,You often end up doing things at the last possible moment.,"You have always been fascinated by the question of what, if anything, happens after death.",You usually prefer to be around others rather than on your own.,You become bored or lose interest when the discussion gets highly theoretical.,You find it easy to empathize with a person whose experiences are very different from yours.,You usually postpone finalizing decisions for as long as possible.,You rarely second-guess the choices that you have made.,"After a long and exhausting week, a lively social event is just what you need.",You enjoy going to art museums.,You often have a hard time understanding other people’s feelings.,You like to have a to-do list for each day.,You rarely feel insecure.,You avoid making phone calls.,You often spend a lot of time trying to understand views that are very different from your own.,"In your social circle, you are often the one who contacts your friends and initiates activities.","If your plans are interrupted, your top priority is to get back on track as soon as possible.",You are still bothered by mistakes that you made a long time ago.,You rarely contemplate the reasons for human existence or the meaning of life.,Your emotions control you more than you control them.,"You take great care not to make people look bad, even when it is completely their fault.",Your personal work style is closer to spontaneous bursts of energy than organized and consistent efforts.,"When someone thinks highly of you, you wonder how long it will take them to feel disappointed in you.",You would love a job that requires you to work alone most of the time.,You believe that pondering abstract philosophical questions is a waste of time.,"You feel more drawn to places with busy, bustling atmospheres than quiet, intimate places.",You know at first glance how someone is feeling.,You often feel overwhelmed.,You complete things methodically without skipping over any steps.,You are very intrigued by things labeled as controversial.,You would pass along a good opportunity if you thought someone else needed it more.,You struggle with deadlines.,You feel confident that things will work out for you.,E_I_score,S_N_score,T_F_score,J_P_score,E_I_strength,S_N_strength,T_F_strength,J_P_strength,is_Extraverted,is_Intuitive,is_Feeling,is_Judging,Consistency,Personality,Original_Personality
5129,0,0,0,1,2,-1,-3,0,1,1,-1,0,-1,-2,-2,-2,0,0,0,3,0,0,0,0,-2,0,-1,0,2,-2,1,0,-2,0,3,1,1,1,3,0,2,-1,1,2,2,0,-2,0,0,0,0,1,-1,0,-3,0,0,2,1,0,0.0,-0.08333333333333333,-0.4166666666666667,0.4166666666666667,0.0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0,0,0,1,0.22916666666666669,ISTJ,ISFP
5130,0,0,1,-2,1,-1,1,-1,-2,1,1,2,0,0,-3,0,-2,-1,1,0,0,0,0,0,-1,2,-2,0,-1,1,-1,0,-1,0,3,2,1,2,1,1,-2,0,-1,1,1,0,-1,0,-1,0,0,-1,1,0,0,0,0,-3,0,1,0.08333333333333333,0.16666666666666666,-0.5833333333333334,-0.25,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.25,1,1,0,0,0.27083333333333337,ENTP,ISTP
5131,0,0,0,0,-3,-2,0,0,-1,0,2,2,-2,0,2,1,2,3,-2,3,0,0,1,0,-1,0,-2,0,-3,2,-2,0,1,0,-3,-2,-1,1,2,-1,-2,0,0,1,3,0,2,0,3,0,0,0,0,0,1,0,0,-2,2,-1,-0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,0,1,1,1,0.2916666666666667,INFJ,ENFJ
5132,0,0,1,0,1,1,1,1,1,0,1,0,-2,1,-1,0,2,1,0,-3,0,-1,0,0,2,1,-1,0,-2,-2,-1,0,0,0,2,0,0,-1,1,-1,1,-1,-1,-3,-1,0,1,0,2,0,0,1,0,0,-1,0,1,-1,-2,-1,0.16666666666666666,0.0,0.25,-0.08333333333333333,0.16666666666666666,0.0,0.25,0.08333333333333333,1,0,1,0,0.12499999999999999,ESFP,ISTJ
5133,0,0,3,0,-1,2,1,0,-1,0,0,-1,-1,0,1,-1,-2,2,-1,-1,0,-1,0,0,0,-1,-2,0,-3,1,0,0,1,0,0,0,0,1,-1,2,1,1,1,3,-2,1,1,0,-1,0,0,0,2,0,1,0,-1,2,-1,0,0.3333333333333333,-0.25,0.6666666666666666,-0.25,0.3333333333333333,0.25,0.6666666666666666,0.25,1,0,1,0,0.375,ESFP,ESFJ
5134,0,0,3,0,0,0,1,-1,2,0,2,3,-2,0,-2,-3,0,3,2,-1,0,-1,0,1,1,-1,-1,0,1,-1,0,0,0,0,-2,0,-1,2,1,0,0,0,0,0,2,0,-3,1,0,0,0,1,0,0,-1,0,0,0,0,0,-0.16666666666666666,0.25,0.16666666666666666,0.5,0.16666666666666666,0.25,0.16666666666666666,0.5,0,1,1,1,0.2708333333333333,INFJ,ISTJ
5135,0,0,-2,0,1,1,0,0,2,1,1,0,1,0,1,-2,1,-2,2,0,-1,0,0,0,0,1,1,0,2,-1,0,0,0,0,1,3,1,-2,2,-2,2,0,0,3,2,0,-2,0,2,0,0,-1,2,0,2,0,0,2,1,1,0.5833333333333334,0.16666666666666666,-0.25,1.0,0.5833333333333334,0.16666666666666666,0.25,1.0,1,1,0,1,0.5,ENTJ,ENTP
5136,0,0,-1,-1,1,-3,0,0,1,0,-2,-1,-1,1,3,2,3,-3,1,-3,0,-1,0,0,-1,0,1,0,1,1,-1,0,-1,-1,-2,-3,-1,-2,-1,-1,1,-1,2,0,-2,0,2,0,-1,0,0,0,-2,0,1,-1,0,1,-2,2,-0.5,0.08333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,0,0.3125,INTP,ESTJ
5137,0,0,1,0,-2,2,-3,1,0,0,2,2,-3,1,-1,1,3,-1,-2,0,0,-2,0,0,1,2,2,0,-1,0,1,0,0,0,-1,-1,0,-1,1,1,-1,-1,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2,1,0,0.75,0.0,0.08333333333333333,0.08333333333333333,0.75,0.0,0.08333333333333333,0.08333333333333333,1,0,1,1,0.22916666666666669,ESFJ,INTP
5138,0,1,-2,-2,-1,1,2,0,-1,0,-1,2,-1,-1,2,-3,0,0,-1,1,1,2,0,0,0,0,1,0,3,-2,-1,0,0,0,0,-3,2,-1,-3,-3,-2,2,2,-3,2,0,-1,0,0,0,0,0,0,0,-1,0,0,2,2,0,-0.5,0.5,-0.16666666666666666,-0.25,0.5,0.5,0.16666666666666666,0.25,0,1,0,0,0.3541666666666667,INTP,ESTP
5139,0,-1,1,0,1,0,0,0,1,0,-2,-1,2,1,-3,2,-1,-1,-1,0,0,1,0,0,1,-1,1,0,0,-2,-1,1,2,0,-2,-3,1,0,-1,-1,0,-2,1,1,1,0,1,-1,-2,0,-1,0,-2,0,-1,0,0,1,1,3,-0.5833333333333334,-0.4166666666666667,0.5,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.5,0.08333333333333333,0,0,1,1,0.3958333333333333,ISFJ,INFJ
5140,0,0,-1,-1,-1,0,-2,0,2,0,0,2,2,1,1,0,-1,2,1,0,0,1,0,0,3,-1,3,0,-2,0,1,0,0,-1,2,-2,0,1,1,0,0,0,-2,1,0,0,2,0,0,0,0,0,-2,1,2,0,0,1,-2,2,-0.5,0.25,0.8333333333333334,-0.25,0.5,0.25,0.8333333333333334,0.25,0,1,1,0,0.45833333333333337,INFP,ENTJ
5141,0,0,-1,0,-1,0,2,-1,0,0,-1,-1,-2,1,1,0,2,1,-1,-2,1,-3,0,0,-2,-2,2,0,-1,0,0,1,1,0,-1,2,3,-2,3,0,-1,-2,1,-2,2,1,1,0,1,-1,-1,1,0,0,-1,0,0,-1,0,2,-0.08333333333333333,0.08333333333333333,-0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,1,0.20833333333333331,INTJ,ENTJ
5142,0,0,0,1,0,2,0,0,2,1,1,1,1,-1,0,1,2,1,-1,-3,0,2,0,0,1,-2,-2,1,0,1,-2,0,3,0,-1,2,-3,-2,-2,2,3,1,1,1,-1,0,1,0,-2,0,0,0,1,1,1,0,0,0,-1,-1,0.5833333333333334,0.25,0.75,-0.16666666666666666,0.5833333333333334,0.25,0.75,0.16666666666666666,1,1,1,0,0.43750000000000006,ENFP,INTJ
5143,0,0,0,-1,-3,-2,-3,0,3,0,2,-2,1,2,-1,2,2,1,-3,0,0,-1,0,0,3,-2,0,0,0,0,0,0,-2,0,-3,3,0,-2,2,2,-2,1,1,1,-1,0,-2,0,-3,0,0,0,1,1,1,1,0,1,0,0,0.25,-0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,1,0,1,1,0.22916666666666666,ESFJ,ISTJ
5144,0,1,1,1,-1,1,-1,0,2,0,1,0,-2,1,-2,-1,-3,1,-1,-2,0,-1,0,0,1,-3,-1,0,-1,3,-1,0,0,0,-2,1,-2,2,3,0,2,2,1,1,-2,0,1,0,-1,0,1,0,2,0,3,0,0,2,-1,-1,0.3333333333333333,-0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,1,0,1,1,0.2708333333333333,ESFJ,ESFJ
5145,0,0,1,-1,0,1,0,0,1,0,0,-1,2,1,-2,2,-2,0,1,-1,0,-3,0,0,1,0,2,0,0,-2,0,0,-1,0,-2,-1,3,0,0,1,2,-2,1,0,1,0,-2,0,1,0,0,1,-1,0,0,0,1,1,3,1,0.3333333333333333,-0.3333333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4166666666666667,1,0,1,1,0.3125,ESFJ,INFJ
5146,0,0,-2,0,0,2,-1,0,1,0,-3,-1,1,-1,1,2,-2,-2,0,2,0,1,0,0,0,-2,-1,0,1,2,0,0,-2,0,-2,0,1,3,2,0,1,1,2,-1,0,-1,0,0,-1,0,0,0,2,1,-1,0,0,-2,2,0,0.3333333333333333,0.08333333333333333,-0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.16666666666666666,1,1,0,1,0.2708333333333333,ENTJ,ESFP
5147,0,0,-2,-2,-3,-2,1,0,-2,0,-2,1,0,0,1,1,1,-2,-2,1,0,1,0,0,0,-2,-2,1,-2,0,3,0,-1,0,-1,-2,-2,1,3,2,0,-1,2,1,1,0,1,0,2,0,0,0,0,0,1,0,0,-2,1,-1,-0.16666666666666666,-0.16666666666666666,-0.4166666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.16666666666666666,0,0,0,1,0.22916666666666666,ISTJ,INFP
5148,0,0,2,-2,2,2,-2,0,0,0,-1,2,-1,0,-2,-2,1,1,1,-1,0,-1,0,0,1,1,0,0,1,-1,0,0,-1,0,0,-1,1,3,2,0,1,-1,-2,-1,1,0,-3,0,1,0,0,0,1,0,1,0,0,-1,0,0,-0.08333333333333333,0.16666666666666666,-0.16666666666666666,-0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,1,0,0,0.12499999999999999,INTP,ISTJ
5149,0,0,2,3,0,1,1,0,-2,0,-1,1,3,-1,0,2,-1,2,1,0,0,-1,0,0,-1,1,0,0,0,1,-3,0,0,0,-1,-2,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,-2,1,0,0,0,0,0,-1,-0.08333333333333333,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.3333333333333333,0,1,1,1,0.2708333333333333,INFJ,ENFP
5150,0,0,1,3,2,-3,-2,0,1,0,0,0,0,0,0,-1,-1,1,-3,1,-1,1,0,0,-3,2,2,0,1,-2,2,0,-1,0,1,2,1,-2,1,1,1,-2,0,0,2,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,2,0,0.08333333333333333,-0.5,-0.25,0.5,0.08333333333333333,0.5,0.25,0.5,1,0,0,1,0.33333333333333337,ESTJ,ISFP
5151,0,0,-2,-1,-3,-1,1,0,0,-1,-1,0,0,1,-2,2,3,0,2,1,0,-1,0,0,0,2,-2,0,1,2,-1,1,0,-1,0,-1,-2,1,3,-1,0,1,2,-3,2,0,-1,0,0,0,0,0,1,0,2,0,0,2,2,1,0.25,0.5,-0.08333333333333333,0.25,0.25,0.5,0.08333333333333333,0.25,1,1,0,1,0.27083333333333337,ENTJ,ESFJ
5152,0,0,0,-1,0,-2,-2,-1,1,0,-1,0,-2,1,1,3,1,1,-3,2,0,-2,0,0,1,0,3,0,-2,0,1,0,-1,-1,0,-2,-2,-2,-1,-1,-1,0,0,2,0,0,-1,0,-1,0,0,0,-1,0,-3,0,0,1,-1,-3,-0.25,-0.5,-0.16666666666666666,-0.4166666666666667,0.25,0.5,0.16666666666666666,0.4166666666666667,0,0,0,0,0.3333333333333333,ISTP,INFP
5153,0,0,0,-3,0,3,2,0,-1,0,3,0,3,0,2,-1,-1,-2,2,-1,0,2,0,0,-1,2,-3,0,3,1,-3,0,0,-1,-1,2,-1,1,2,1,0,-1,2,-1,0,0,-2,0,1,0,0,0,-1,0,-2,0,0,-1,-1,-1,0.5833333333333334,0.16666666666666666,-0.25,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.25,0.08333333333333333,1,1,0,1,0.2708333333333333,ENTJ,ESFP
5154,0,0,0,0,2,-1,2,0,3,0,-2,-2,1,0,2,1,-1,-2,1,1,-1,-2,0,0,0,1,2,0,1,2,0,0,-1,0,-1,-3,-2,-1,2,0,0,2,-2,0,-2,0,0,0,-3,0,0,0,-1,0,2,0,0,-3,-1,0,-0.6666666666666666,-0.16666666666666666,-0.4166666666666667,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.3333333333333333,0,0,0,1,0.3958333333333333,ISTJ,INTJ
5155,0,0,0,-2,3,1,-3,0,-2,0,1,-1,2,0,-2,-1,-2,-1,-1,3,0,-1,0,0,-2,-1,-2,0,1,1,0,0,1,0,1,-1,1,1,-1,-2,0,1,-1,-2,1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,2,2,-0.08333333333333333,-0.25,0.0,-0.5833333333333334,0.08333333333333333,0.25,0.0,0.5833333333333334,0,0,0,0,0.22916666666666669,ISTP,ESFJ
5156,0,0,-1,0,0,-1,0,0,0,0,-2,0,3,-1,-1,0,-2,-1,-1,3,0,2,0,0,-1,2,2,0,2,0,-3,0,-2,1,0,0,-1,-2,1,-1,1,-1,-1,0,1,0,-1,-1,1,0,0,0,0,0,-2,0,0,2,0,1,-0.3333333333333333,-0.25,-0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0,0,0,1,0.2708333333333333,ISTJ,ENFP
5157,0,0,-1,0,-1,0,-1,0,-1,0,0,2,3,-2,2,-2,1,-3,0,1,0,3,0,0,2,3,2,0,1,-2,0,1,0,0,-1,-3,-1,-1,0,0,2,3,0,-2,1,0,0,0,-2,0,0,0,-1,0,3,0,0,1,-1,0,-0.08333333333333333,0.5833333333333334,0.16666666666666666,-0.6666666666666666,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.6666666666666666,0,1,1,0,0.375,INFP,ESTP
5158,0,1,-1,3,0,2,-1,0,0,0,0,1,0,0,2,3,2,0,1,-1,0,3,1,0,1,0,1,0,2,0,-2,0,-1,0,0,1,1,-1,-3,3,1,0,1,-2,0,0,1,0,-1,0,-1,0,0,-1,0,0,0,-1,2,2,0.4166666666666667,0.75,-0.08333333333333333,0.0,0.4166666666666667,0.75,0.08333333333333333,0.0,1,1,0,0,0.3125,ENTP,ENTP
5159,0,-1,-1,2,0,0,1,-1,1,0,-2,1,-1,2,2,0,1,3,2,2,0,-1,-1,0,-1,1,-2,0,-1,1,-1,0,-1,1,-2,1,3,2,-1,1,3,1,1,-3,0,0,-1,0,1,0,0,0,1,0,1,0,0,1,-2,-1,0.3333333333333333,0.5833333333333334,-0.25,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.25,0.08333333333333333,1,1,0,1,0.3125,ENTJ,ISFJ
5160,0,0,-2,0,-1,0,-1,0,3,0,-3,1,-3,3,2,0,1,3,2,-3,0,2,0,0,2,0,3,0,-1,0,3,1,0,0,-3,0,1,2,2,1,-2,-1,2,1,-2,0,-1,0,-3,0,0,0,-3,0,2,0,0,2,0,-1,-0.25,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.25,0.5833333333333334,0.08333333333333333,0.3333333333333333,0,1,1,1,0.3125,INFJ,ENTJ
5161,0,0,1,-2,1,0,1,0,0,0,-1,2,0,2,0,0,2,2,-3,-1,0,-2,0,0,1,0,1,0,2,-1,1,0,0,0,-2,3,0,-1,2,0,-2,-2,0,-1,1,0,-2,-1,-2,-1,0,0,3,0,-2,0,0,2,2,-2,0.3333333333333333,-0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1,0,1,1,0.3125,ESFJ,ISTJ
5162,1,0,3,-1,-1,1,-1,1,2,0,2,2,1,2,-1,0,-1,-2,1,-1,0,1,-1,0,3,-1,1,0,1,1,1,0,1,1,-3,0,-2,-1,-1,-3,-1,-1,-2,1,0,0,1,0,1,0,0,1,1,0,0,-1,0,-1,0,0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1,1,1,1,0.29166666666666663,ENFJ,ESTP
5163,0,0,-1,-2,0,1,-1,-1,-2,0,-2,-3,0,1,-1,2,1,2,-1,-1,0,0,0,0,1,1,-2,0,-2,-1,-3,0,3,0,0,0,-2,1,-1,2,1,2,0,1,-2,0,-1,0,-2,-1,0,0,-2,0,-2,0,0,-1,3,-2,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,-0.4166666666666667,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4166666666666667,0,0,1,0,0.2708333333333333,ISFP,ISFJ
5164,0,0,1,3,0,0,1,0,1,0,-1,0,-1,0,0,0,3,1,-1,0,0,-1,0,0,-2,-1,0,1,-2,0,-1,1,1,0,0,0,2,-1,2,1,3,0,0,1,-1,0,-1,0,0,0,0,0,2,0,0,0,0,2,1,-1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5833333333333334,1,1,1,1,0.3125,ENFJ,ENFJ
5165,0,1,-3,-1,-1,-3,-2,0,0,0,-2,-2,3,1,1,2,1,0,2,0,0,1,0,0,-1,-1,0,1,2,1,-3,0,1,0,1,-1,1,1,2,-2,2,1,1,-1,2,0,-2,0,-1,0,0,1,2,0,2,0,0,2,0,1,-0.25,0.5833333333333334,0.08333333333333333,0.0,0.25,0.5833333333333334,0.08333333333333333,0.0,0,1,1,0,0.22916666666666669,INFP,ESFJ
5166,0,0,0,-2,1,-1,-3,0,1,0,0,-1,2,2,0,1,0,0,2,-2,0,2,0,0,-1,0,-1,0,0,3,-1,0,0,0,-1,-2,0,2,0,-2,1,-1,2,1,-1,1,2,0,2,0,0,0,1,0,0,0,0,-1,0,2,0.08333333333333333,0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.16666666666666666,0.08333333333333333,1,1,1,1,0.20833333333333334,ENFJ,ESTP
5167,0,-1,-1,2,2,-1,-1,-1,1,-1,1,-1,0,2,-1,1,-1,-1,2,-1,0,-1,0,0,3,0,0,0,-2,-3,2,0,1,0,-2,-2,2,1,-3,-1,2,-1,3,-2,0,0,0,0,-1,1,0,0,2,0,2,0,0,-1,-1,2,0.6666666666666666,-0.3333333333333333,0.0,-0.4166666666666667,0.6666666666666666,0.3333333333333333,0.0,0.4166666666666667,1,0,0,0,0.3541666666666667,ESTP,INFJ
5168,-1,0,-1,-2,1,3,-1,0,-1,-1,-1,-1,-2,1,-2,2,2,1,1,2,0,-3,0,0,2,3,0,0,-2,-2,-2,0,-1,0,0,-2,-2,0,-2,1,2,2,1,2,1,0,2,0,-1,0,0,0,1,0,0,0,0,-3,-2,-2,0.5,-0.25,-0.16666666666666666,-0.6666666666666666,0.5,0.25,0.16666666666666666,0.6666666666666666,1,0,0,0,0.3958333333333333,ESTP,ISFJ
5169,1,0,2,-3,3,-1,-1,0,-1,0,-1,-3,-3,1,-1,1,0,-1,1,-1,0,-2,0,0,1,0,0,-1,0,-1,-1,0,0,0,-1,-1,1,1,-1,-2,1,-2,3,2,-1,0,-1,0,-3,0,0,0,-1,-1,1,0,0,1,-1,-2,0.08333333333333333,-0.5,-0.25,-0.5833333333333334,0.08333333333333333,0.5,0.25,0.5833333333333334,1,0,0,0,0.3541666666666667,ESTP,ESTJ
5170,0,0,3,-1,0,2,-2,-1,-1,0,0,1,-1,0,2,0,0,1,1,-2,0,2,0,0,1,1,1,0,-1,1,-3,0,1,0,1,1,0,0,1,3,0,1,1,2,2,0,1,0,3,1,0,-1,0,0,-1,0,0,-1,-2,0,0.16666666666666666,0.4166666666666667,0.3333333333333333,-0.08333333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333,1,1,1,0,0.25,ENFP,ENFP
5171,0,1,3,0,1,1,0,0,0,-1,3,2,0,0,0,-2,0,-1,-3,1,0,0,0,0,1,-2,-3,0,2,2,-1,0,1,0,3,2,-1,1,0,-1,-1,0,-1,1,1,0,-2,0,-1,0,0,0,0,-1,1,1,0,2,-2,-1,-0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0,1,1,1,0.12499999999999999,INFJ,INTJ
5172,0,0,2,-2,3,-1,-1,0,3,-1,-2,-3,3,1,-2,2,-3,-1,1,0,0,-3,0,1,2,2,3,0,0,-2,2,0,2,0,1,1,1,1,-1,1,3,-1,2,0,2,0,1,1,2,0,0,0,-1,0,1,0,0,1,1,2,0.6666666666666666,-0.8333333333333334,0.9166666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.3333333333333333,1,0,1,1,0.6875,ESFJ,INFJ
5173,0,0,2,-2,-2,0,-2,1,0,1,0,3,0,-1,-2,0,0,-1,1,-3,-1,2,0,0,-3,0,2,0,0,2,1,1,-1,0,0,-1,-2,2,-3,0,-3,0,3,1,1,0,0,0,2,0,0,1,0,0,0,1,0,-2,-2,3,-0.08333333333333333,0.6666666666666666,-0.3333333333333333,-0.5,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.5,0,1,0,0,0.3958333333333333,INTP,ESTP
5174,0,0,1,0,1,1,-2,0,-3,0,1,-2,-1,-1,2,-1,-2,1,2,-2,0,-1,0,0,-2,0,0,0,3,-1,2,0,0,0,1,-1,0,-2,2,2,0,-1,2,3,-2,0,-1,0,-2,-1,0,0,1,0,-2,0,0,-1,-1,1,0.4166666666666667,-0.4166666666666667,-0.25,-0.08333333333333333,0.4166666666666667,0.4166666666666667,0.25,0.08333333333333333,1,0,0,0,0.2916666666666667,ESTP,ENFP
5175,0,0,0,-2,0,-1,0,0,0,0,0,1,-2,-2,0,-2,-3,-2,-1,2,0,1,0,1,2,1,-2,0,2,1,-1,0,1,0,0,-2,1,-2,1,1,0,-1,1,2,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,-2,1,-0.4166666666666667,-0.08333333333333333,-0.25,0.0,0.4166666666666667,0.08333333333333333,0.25,0.0,0,0,0,0,0.1875,ISTP,ENFJ
5176,0,0,0,1,0,-1,-2,0,0,0,0,-2,-3,2,-1,0,3,1,-1,1,0,-1,0,0,0,0,2,0,0,1,-1,0,0,0,0,1,0,-1,0,2,2,-1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,3,1,0.16666666666666666,-0.08333333333333333,-0.25,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.6666666666666666,1,0,0,1,0.29166666666666663,ESTJ,ISFP
5177,0,1,2,3,-1,1,0,0,-1,0,-3,1,1,2,-2,0,-1,0,-1,1,0,1,0,0,1,1,0,0,-1,1,-2,0,0,0,-1,0,-1,-2,-1,1,1,-1,1,2,0,0,-1,0,0,1,0,0,-1,0,-1,0,0,1,-3,-2,-0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0,0,1,1,0.14583333333333334,ISFJ,ENFP
5178,0,0,0,-1,-1,0,-1,0,0,0,1,0,0,0,-3,2,3,1,0,-1,0,0,0,0,1,-1,0,0,0,-2,2,0,-2,1,-2,1,0,-1,0,2,0,0,-1,2,-1,0,-2,0,-2,0,0,0,0,0,0,0,0,2,2,-2,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,1,1,0,1,0.12499999999999999,ENTJ,ISTJ
5179,0,0,1,0,0,2,0,0,-1,0,1,-1,0,-1,0,1,-2,-1,-1,1,0,1,0,0,-2,2,0,0,-1,-2,-1,0,2,0,-1,0,2,1,-2,2,0,1,0,2,1,0,1,0,-3,0,0,0,-2,1,2,0,0,0,1,0,0.25,-0.16666666666666666,0.16666666666666666,-0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4166666666666667,1,0,1,0,0.25,ESFP,INFJ
5180,0,0,0,-1,3,-1,-2,-1,2,0,0,1,-1,-2,-1,-2,1,-2,2,0,0,-1,0,1,0,0,0,0,-2,2,1,0,0,0,3,0,0,2,2,2,0,-1,-1,-1,0,0,0,0,-2,0,0,0,2,0,-2,-1,0,1,0,2,-0.08333333333333333,0.3333333333333333,-0.25,-0.5,0.08333333333333333,0.3333333333333333,0.25,0.5,0,1,0,0,0.29166666666666663,INTP,ISTP
5181,0,1,-3,1,0,3,2,0,0,0,2,1,2,-2,1,-1,1,1,0,2,0,0,0,1,1,0,2,0,2,-1,0,0,2,0,0,-2,1,0,-2,1,-1,0,2,0,2,0,0,0,3,0,1,0,0,0,2,0,0,0,1,-2,0.3333333333333333,0.25,0.25,0.5,0.3333333333333333,0.25,0.25,0.5,1,1,1,1,0.3333333333333333,ENFJ,ESTP
5182,0,1,2,1,-2,2,0,1,-2,0,-1,-1,-2,2,0,1,1,1,-3,-2,0,-2,0,0,3,0,-1,0,0,3,-1,0,-2,0,-3,0,3,0,1,1,-2,-1,0,1,-2,0,2,0,0,0,0,0,1,1,1,0,0,-2,0,0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.0,0.08333333333333333,0.3333333333333333,0.25,0,1,1,1,0.16666666666666666,INFJ,INTP
5183,-1,0,-2,-2,1,-2,-2,0,3,0,-2,0,1,-1,-2,1,-1,2,1,3,0,0,0,0,-3,3,-3,-1,0,-2,-2,0,-2,0,2,-2,1,-2,2,2,-2,1,1,-2,2,0,2,0,0,0,0,0,0,0,2,0,0,-1,1,-2,-0.5,0.0,-0.3333333333333333,-0.08333333333333333,0.5,0.0,0.3333333333333333,0.08333333333333333,0,0,0,0,0.22916666666666666,ISTP,ISFP
